03DRZALL.html,03DRZALL.html.txt,Dawn Drzal,female,Elizabeth Hickey,female,,2005,http://www.nytimes.com/2005/07/03/books/review/03DRZALL.html,breath and bones 
03FRIEDEL.html,03FRIEDEL.html.txt,Deborah Friedell,female,Stephen Amidon,male,,2004,http://www.nytimes.com/2004/10/03/books/review/03FRIEDEL.html,human capital 
03GENZING.html,03GENZING.html.txt,Neil Genzlinger,male,Jay Feldman,male,,2005,http://www.nytimes.com/2005/04/03/books/review/03GENZING.html,when the mississippi ran backwards: empire  intrigue  murder  and the new madrid earthquakes 
03HELLERL.html,03HELLERL.html.txt,Zoe Heller,female,Toni Bentley,male,,2004,http://www.nytimes.com/2004/10/03/books/review/03HELLERL.html,surrender  the: an erotic memoir 
03ISAACSO.html,03ISAACSO.html.txt,Walter Isaacson,male,Stacy Schiff,female,,2005,http://www.nytimes.com/2005/04/03/books/review/03ISAACSO.html,great improvisation  a: franklin  france  and the birth of america 
03KAMINE.html,03KAMINE.html.txt,Mark Kamine,male,Andrew Vachss,male,,2005,http://www.nytimes.com/2005/07/03/books/review/03KAMINE.html,two trains running 
03KIRBY.html,03KIRBY.html.txt,David Kirby,male,Christine Schutt,female,,2005,http://www.nytimes.com/2005/07/03/books/review/03KIRBY.html,day  a night  another day  summer  a 
03LECLAIR.html,03LECLAIR.html.txt,Tom Leclair,male,William T Vollmann,male,,2005,http://www.nytimes.com/2005/04/03/books/review/03LECLAIR.html,europe central 
03LEWISL.html,03LEWISL.html.txt,Mark Lewis,male,John Kelly,male,,2005,http://www.nytimes.com/2005/04/03/books/review/03LEWISL.html,great mortality  the: an intimate history of the black death  the most devastating plague of all time 
03MCWHORT.html,03MCWHORT.html.txt,Diane McWhorter,female,John M,male,,2005,http://www.nytimes.com/2005/04/03/books/review/03MCWHORT.html,confederate battle flag  the: america's most embattled emblem 
03MESSUDL.html,03MESSUDL.html.txt,Claire Messud,female,Lynn Freed,female,,2004,http://www.nytimes.com/2004/10/03/books/review/03MESSUDL.html,curse of the appropriate man  the 
03MORRICE.html,03MORRICE.html.txt,Polly Morrice,female,David Plotz,male,,2005,http://www.nytimes.com/2005/07/03/books/review/03MORRICE.html,genius factory  the: the curious history of the nobel prize sperm bank 
03OZICKL.html,03OZICKL.html.txt,Cynthia Ozick,female,Joseph Lelyveld,male,,2005,http://www.nytimes.com/2005/04/03/books/review/03OZICKL.html,omaha blues: a memory loop 
03PAULL.html,03PAULL.html.txt,Pamela Paul,female,Amy Fine Collins,female,,2004,http://www.nytimes.com/2004/10/03/books/review/03PAULL.html,god of driving  the 
03PAULL.html.1,03PAULL.html.1.txt,Annie Murphy Paul,female,Ramez Naam,male,,2005,http://www.nytimes.com/2005/07/03/books/review/03PAULL.html,radical evolution: the promise and peril of enhancing our minds  our bodies -- and what it means to be human 
03ROSENL.html,03ROSENL.html.txt,Gary Rosen,male,Alan Wolfe,male,,2005,http://www.nytimes.com/2005/04/03/books/review/03ROSENL.html,return to greatness: how america lost its sense of purpose and what it needs to do to recover it 
03SCHILLI.html,03SCHILLI.html.txt,Liesl Schillinger,female,Irina Denezhkina,female,,2005,http://www.nytimes.com/2005/04/03/books/review/03SCHILLI.html,give me:  songs for lovers) 
03SELIGMA.html,03SELIGMA.html.txt,Craig Seligman,male,Gish Jen,male,,2004,http://www.nytimes.com/2004/10/03/books/review/03SELIGMA.html,love wife  the 
03STAPLES.html,03STAPLES.html.txt,Brent Staples,male,Jonathan Lethem,male,,2005,http://www.nytimes.com/2005/07/03/books/review/03STAPLES.html,disappointment artist  the 
03TOIBINA.html,03TOIBINA.html.txt,Colm Toibin,male,Stephen Greenblatt,male,,2004,http://www.nytimes.com/2004/10/03/books/review/03TOIBINA.html,will in the world: how shakespeare became shakespeare 
03WALTONL.html,03WALTONL.html.txt,David Walton,male,David Owen,male,,2004,http://www.nytimes.com/2004/10/03/books/review/03WALTONL.html,copies in seconds: how a lone inventor and an unknown company created the biggest communication breakthrough since gutenberg  chester carlson and the birth of the xerox machine 
0403cover-kirn.html,0403cover-kirn.html.txt,Walter Kirn,male,Jonathan Safran Foer,male,,2005,http://www.nytimes.com/2005/04/03/books/review/0403cover-kirn.html,extremely loud and incredibly close 
04alford.html.1,04alford.html.1.txt,Henry Alford,male,John Barlow,male,,2006,http://www.nytimes.com/2006/06/04/books/review/04alford.html,intoxicated: a novel of money  madness  and the invention of the world's favorite soft drink 
04barich.html,04barich.html.txt,Bill Barich,male,Joe Drape,male,,2006,http://www.nytimes.com/2006/06/04/books/review/04barich.html,black maestro: the epic life of an american legend 
04barry.html,04barry.html.txt,Dave Barry,male,Tom Lutz,male,,2006,http://www.nytimes.com/2006/06/04/books/review/04barry.html,doing nothing: a history of loafers  loungers  slackers  and bums in america 
04BIRDGAL.html,04BIRDGAL.html.txt,Tara Gallagher,female,Kaui Hart Hemmings,female,,2005,http://www.nytimes.com/2005/09/04/books/review/04BIRDGAL.html,house of thieves 
04BYRD.html,04BYRD.html.txt,Max Byrd,male,Patrick Mcgrath,male,,2005,http://www.nytimes.com/2005/09/04/books/review/04BYRD.html,ghost town: tales of manhattan then and now 
04furst.html,04furst.html.txt,Alan Furst,male,Scott Anderson,male,,2006,http://www.nytimes.com/2006/06/04/books/review/04furst.html,moonlight hotel 
04HOWARDL.html,04HOWARDL.html.txt,Richard Howard,male,Hilary Spurling,female,,2005,http://www.nytimes.com/2005/09/04/books/review/04HOWARDL.html,matisse the master. a life of henri matisse: the conquest of colour  1909-1954 
04james.html,04james.html.txt,Clive James,male,Phillip Lopate,male,,2006,http://www.nytimes.com/2006/06/04/books/review/04james.html,american movie critics: an anthology from the silents until now 
04LIEVENL.html,04LIEVENL.html.txt,Anatol Lieven,male,Stephen M,male,,2005,http://www.nytimes.com/2005/09/04/books/review/04LIEVENL.html,taming american power: the global response to u.s. primacy 
04LIPSKYL.html,04LIPSKYL.html.txt,David Lipsky,male,Adam Nicolson,male,,2005,http://www.nytimes.com/2005/09/04/books/review/04LIPSKYL.html,seize the fire: heroism  duty  and the battle of trafalgar 
04muhlke.html,04muhlke.html.txt,Christine Muhlke,female,Plum Sykes,female,,2006,http://www.nytimes.com/2006/06/04/books/review/04muhlke.html,debutante divorcée  the 
04riding.html,04riding.html.txt,Alan Riding,male,Henry Shukman,male,,2006,http://www.nytimes.com/2006/06/04/books/review/04riding.html,mortimer of the maghreb: stories 
04SEARLEL.html,04SEARLEL.html.txt,Adrian Searle,male,Michael Kimmelman,male,,2005,http://www.nytimes.com/2005/09/04/books/review/04SEARLEL.html,accidental masterpiece  the: on the art of life and vice versa 
04shorto.html,04shorto.html.txt,Russell Shorto,male,Nathaniel Philbrick,male,,2006,http://www.nytimes.com/2006/06/04/books/review/04shorto.html,mayflower: a story of courage  community  and war 
04staples.html,04staples.html.txt,Brent Staples,male,Simon Schama,male,,2006,http://www.nytimes.com/2006/06/04/books/review/04staples.html,rough crossings: britain  the slaves and the american revolution 
04TOIBIN.html,04TOIBIN.html.txt,Colm Toibin,male,the bombing of Dresden,male,,2005,http://www.nytimes.com/2005/09/04/books/review/04TOIBIN.html,edmund wilson: a life in literature 
04turrentine.html,04turrentine.html.txt,Jeff Turrentine,male,Martha McPhee,female,,2006,http://www.nytimes.com/2006/06/04/books/review/04turrentine.html,l'america 
04WIMANL.html,04WIMANL.html.txt,Christian Wiman,male,Glyn Maxwell,female,,2005,http://www.nytimes.com/2005/09/04/books/review/04WIMANL.html,sugar mile  the 
04ZIPPERS.html,04ZIPPERS.html.txt,Steven J. Zipperstein,male,Howard M Sachar,male,,2005,http://www.nytimes.com/2005/09/04/books/review/04ZIPPERS.html,history of the jews in the modern world  a 
05AMID01.html,05AMID01.html.txt,Stephen Amidon,male,Paul Murray,male,,2004,http://www.nytimes.com/2004/09/05/books/review/05AMID01.html,an evening of long goodbyes 
